id,text,preprocessed,sentiment
1435691029873709058,"Tão bom ver o Muzy dando marretada em falso moralista oriundo da pandemia

https://t.co/KHfVE4Fij5",tão bom ver muzy dando marretada falso moralista oriundo pandemia,-1
1435691019169935362,"@SigaGazetaBR “Eu conclamo os líderes desse país que se dediquem aos reais problemas do nosso povo: a pandemia, que ainda não acabou, o desemprego, a inflação e a crise hídrica”. Quantos votos teve Fux para decidir PELO povo quais suas prioridades?!",conclamo líderes desse país que dediquem aos reais problemas nosso povo pandemia que ainda não acabou desemprego inflação crise hídrica quantos votos teve fux para decidir pelo povo quais suas prioridades,-1
1435691009816551436,@marciocolombo @roxmo Na vdd o povo não está sobrevivendo a pandemia (doenças mentais e muita oposição que os cegam para as coisas boas) e crise financeira MUNDIAL.  Vc por exemplo é só um imbecil palpitando.,vdd povo não está sobrevivendo pandemia doenças mentais muita oposição que cegam para coisas boas crise financeira mundial por exemplo imbecil palpitando,0
1435691008495439874,"Eu tô com uma baita papada, a máscara que esconde, quando acabar a pandemia eu vou continuar usando máscara",com uma baita papada máscara que esconde quando acabar pandemia vou continuar usando máscara,0
1435690994452901889,"@DrViniciusPet @roxmo O ""DR"" sabe inglês?
Vamos ver se o infografico ajuda. Tem 2 anos de pandemia e o infeliz, ô dotô, ainda não entendeu. https://t.co/Y476UZnEyt",sabe inglês vamos ver infografico ajuda tem anos pandemia infeliz dotô ainda não entendeu,1
1435690985384812548,"@atilasfbs @leleowned @MetsubouuJinrai @taiguedes @Marcell29106651 Segura a porra do dólar 
Não foi o ministro da economia que disse (na pandemia mesmo, então não tem essa desculpa) que era muita burrice se deixasse o dólar chegar a 5?",segura porra dólar não foi ministro economia que disse pandemia mesmo então não tem essa desculpa que era muita burrice deixasse dólar chegar,-1
1435690977814093829,Gays gritando Fora Bolsonaro numa boate lotada em plena pandemia. 🤡🤡🤡,gays gritando fora bolsonaro numa boate lotada plena pandemia,0
1435690957798793218,torcendo muito pra que ano que vem acabe a pandemia pra eu e bia organizarmos uma festa fantasia só pra eu arrumar uma desculpa pra comprar o vestido do de repente trinta,torcendo muito pra que ano que vem acabe pandemia pra bia organizarmos uma festa fantasia pra arrumar uma desculpa pra comprar vestido repente trinta,1
1435690955043229698,"Sobre a burocracia. Em plena pandemia, o contribuinte tenta se inscrever no curso de mestrado de comunicação, em universidade federal e é obrigado a comparecer presencialmente no Banco do Brasil para pagar no caixa (não automático) o Guia de Recolhimento da União (GRU)! Sério?",sobre burocracia plena pandemia contribuinte tenta inscrever curso mestrado comunicação universidade federal obrigado comparecer presencialmente banco brasil para pagar caixa não automático guia recolhimento união gru sério,1
1435690919978799104,Brasil: pandemia causa impactos na alfabetização de crianças https://t.co/Aep2bB8uWJ,brasil pandemia causa impactos alfabetização crianças,-1
1435690916686270476,"@stalingrado81 @bobclaye @mfmateus @Rconstantino Ai quer dizer que a pandemia não afetou a economia? Quer dizer que diminuir a produção, devido as pessoas terem que ficar em casa, não afetou? Ai quer dizer que Bolsonaro é culpado pelo o dólar ter subido no mundo inteiro? É cada uma que a pessoa escuta.",quer dizer que pandemia não afetou economia quer dizer que diminuir produção devido pessoas terem que ficar casa não afetou quer dizer que bolsonaro culpado pelo dólar ter subido mundo inteiro cada uma que pessoa escuta,1
1435690883777769480,"Trabalho com o impresso e características textuais ocorreu no 5º ano da Escola Antônio Fanchin.

Saiba mais no Portal #aRede: https://t.co/9j9Tnh8qM1 https://t.co/Dv25TIuD8A",trabalho com impresso características textuais ocorreu ano escola antônio fanchin saiba mais portal,0
1435690874344722436,"@bandnewstv @JamilChade Se, ao cobrir uma manifestação, a imprensa narra tudo ao contrário daquilo que todos estão claramente vendo, como confiar no que ela diz em relação a outros assuntos, como pandemia, vacinas, vírus, mortes etc? Se ela mente no patente, imagine sobre aquilo que é difícil verificar.",cobrir uma manifestação imprensa narra tudo contrário daquilo que todos estão claramente vendo como confiar que ela diz relação outros assuntos como pandemia vacinas vírus mortes etc ela mente patente imagine sobre aquilo que difícil verificar,-4
1435690853562036227,Tô com medo de ir no cinema ainda a pandemia tá aí né,com medo cinema ainda pandemia,-1
1435690851754258432,"passei a vida desde 7 anos falando que estaria na italia no meu aniversário de 15 e olha onde estou agora pobre, experienciando o governo bolsonaro em uma pandemia😸 https://t.co/9de6GOCmsi",passei vida desde anos falando que estaria italia meu aniversário olha onde estou agora pobre experienciando governo bolsonaro uma pandemia,-1
1435690823987998724,"não sou de falar sobre problemas pessoais aqui, mas a gnt tá passando por uma crise mt pesada aqui em casa, e com a pandemia esse problema só piorou. Minha mãe precisa urgentemente de um genro !!peço apenas que compartilhem  essa mensagem para alcançar alguém que ajude ela",não sou falar sobre problemas pessoais aqui mas gnt passando por uma crise pesada aqui casa com pandemia esse problema piorou minha mãe precisa urgentemente genro peço apenas que compartilhem essa mensagem para alcançar alguém que ajude ela,-3
1435690796473257991,"@bandnewstv @Oinegue Se, ao cobrir uma manifestação, a imprensa narra tudo ao contrário daquilo que todos estão claramente vendo, como confiar no que ela diz em relação a outros assuntos, como pandemia, vacinas, vírus, mortes etc? Se ela mente no patente, imagine sobre aquilo que é difícil verificar.",cobrir uma manifestação imprensa narra tudo contrário daquilo que todos estão claramente vendo como confiar que ela diz relação outros assuntos como pandemia vacinas vírus mortes etc ela mente patente imagine sobre aquilo que difícil verificar,-4
1435690750629535747,"@AAlbara @chavosodausp Como parte da comunidade minha razão é: não vou nem fodendo pra aglomeração numa pandemia. Se nao tivesse COVID eu já tava me jogando na rua, mas falo só por mim",como parte comunidade minha razão não vou nem fodendo pra aglomeração numa pandemia nao tivesse covid tava jogando rua mas falo por mim,-1
1435690747483799557,gente minha gatinha ta bem doente e ela é a única companhia da minha mãe agora na pandemia :c https://t.co/pzUd13A20i,gente minha gatinha bem doente ela única companhia minha mãe agora pandemia,-1
1435690683889770496,"Houve um Golpe de Estado na Guiné, e o jogo da seleção marroquina acabou cancelado. Eles ainda aguardam por uma nova data. De qualquer forma, esse “desencontro” prova, para mim, que a pandemia não deixou nenhuma lição ao #futebol em termos de calendário.

https://t.co/tfGDzXwXda",houve golpe estado guiné jogo seleção marroquina acabou cancelado eles ainda aguardam por uma nova data qualquer forma esse desencontro prova para mim que pandemia não deixou nenhuma lição termos calendário,1
1435690652126285827,"@gaseduardo Mudou, de facto, não foi é como o Bloco pinta, nem com esses números, e não, não é um fenómeno ligado só á trágica gestão da pandemia, já vem de longe e aumentaram muito desde 2014, nos anos da geringonça

https://t.co/03ooq2MY6V",mudou facto não foi como bloco pinta nem com esses números não não fenómeno ligado trágica gestão pandemia vem longe aumentaram muito desde nos anos geringonça,-2
1435690628034215948,@miriangrees Brasileiro tá muito fora da casinha deve ser efeito da pandemia mais esse genocida no poder,brasileiro muito fora casinha deve ser efeito pandemia mais esse genocida poder,1
1435690625052160005,"Minha gata acabou de chegar aqui no quarto, pedindo comida. 

Amo demais essa coisa. Se não fosse ela nesta pandemia, as coisas poderiam ficar muito difícil, mais do que já já.",minha gata acabou chegar aqui quarto pedindo comida amo demais essa coisa não fosse ela nesta pandemia coisas poderiam ficar muito difícil mais que,-1
1435690569293078534,"@MARCUSV59898217 @Daniel66818166 @somosaopaulinos Mas a discursão dos clubes e Cbf não é por conta da pandemia e sim por isonomia, pq isonomia só vale para o campeonato de agora, pois se é as autoridades de saúde locais que estão liberando público e elas sabem muito mais sobre a pandemia do que a Cbf.",mas discursão dos clubes cbf não por conta pandemia sim por isonomia isonomia vale para campeonato agora pois autoridades saúde locais que estão liberando público elas sabem muito mais sobre pandemia que cbf,-1
1435690567850242057,"@BH0809 @MarquinhosAssu2 Quem define se devem ou não devem ter torcedores nos estádios desde o comeco da pandemia é o STJD e as autoridades locais, não a CBF e os clubes",quem define devem não devem ter torcedores nos estádios desde comeco pandemia stjd autoridades locais não cbf clubes,0
1435690558496849929,Vai vir merda grande ai. Mercado sentiu que tem coisas para serem reveladas. Seriam no ano passado mas veio a pandemia e a eleição do Trump. Agora Biden tem que conter o avanço chinês e o Br nao pode ser entregue aos radicais. Globalistas x Comunistas. https://t.co/292fauzWq5,vai vir merda grande mercado sentiu que tem coisas para serem reveladas seriam ano passado mas veio pandemia eleição trump agora biden tem que conter avanço chinês nao pode ser entregue aos radicais globalistas comunistas,0
1435690556689207298,a prefeitura de jf querendo voltar com as aulas diz muito sobre a cidade que parece que tá presa numa bolha onde a pandemia acabou faz tempo,prefeitura querendo voltar com aulas diz muito sobre cidade que parece que presa numa bolha onde pandemia acabou faz tempo,-2
1435690551081422849,Pandemia do caraio https://t.co/OUmHiJ5yhM,pandemia caraio,0
1435690487617232900,Saudades antes da Pandemia ⚫🔴⚫🔴 https://t.co/UKfhVjnmIF,saudades antes pandemia,0
1435690479878877185,"cara, todos tem medo, se deixar o Flamengo jogar com a torcida, NINGUÉM segura mais, a sorte foi que surgiu uma pandemia, se não o Flamengo ia ganhar tudo em 2020 dnv. https://t.co/1DmVFnElak",cara todos tem medo deixar flamengo jogar com torcida ninguém segura mais sorte foi que surgiu uma pandemia não flamengo ganhar tudo dnv,0
1435690478079520770,@Jorgesoruco @Guga_Figueired pandemia afetou demais o mundo e as relações. Credo...,pandemia afetou demais mundo relações credo,1
1435690473251917833,@beapo_ @sanguenoolhotap Até pq n teve pandemia na época do lula.,até teve pandemia época lula,0
1435690416188362755,"@DatenaOficial @brasilurgente Seu trouxa ! Vc e seus amiguinhos da mídia e imprensa insistiram para o povo ficar em casa na pandemia, e agora   que as coisas começam aos poucos voltar ao normal, queria que tudo estivesse as mil maravilhas ? Critica os governadores que aumentam o imposto sobre a gasolina.",seu trouxa seus amiguinhos mídia imprensa insistiram para povo ficar casa pandemia agora que coisas começam aos poucos voltar normal queria que tudo estivesse mil maravilhas critica governadores que aumentam imposto sobre gasolina,1
1435690391735611396,que linda suas fotos com seus amigos    sem mascara todo fds      espero que vc nao pegue covid  no meio dessa pandemia   ! https://t.co/pmC1QQyQ0r,que linda suas fotos com seus amigos sem mascara todo fds espero que nao pegue covid meio dessa pandemia,2
1435690389269368833,"Passou a pandemia toda andando com aquela máscara de crochet e agora vem com esse papinho, parece aqueles crentes que falam que Jesus é a máscara e vacina deles https://t.co/RheXt2Fng3 https://t.co/KQCp3Cu7Ox",passou pandemia toda andando com aquela máscara crochet agora vem com esse papinho parece aqueles crentes que falam que jesus máscara vacina deles,0
